tenant_id,look_up_code,look_up_type,meaning,description,enable_flag,active_start_date,active_end_date,secure_attribute_1,secure_attribute_2,secure_attribute_3,created_by,creation_date,last_updated_by,last_updated_date
18,SECONDARY,LEDGER_TYPE,Secondary,Secondary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
18,CHART_OF_ACCOUNT,MAPPING_TYPES,Chart of Account,Chart of Account,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
19,DAILY,CONVERSION_TYPE,Daily,Daily,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
19,MONTH_END,CONVERSION_TYPE,Month End,Month End,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
19,MONTH_AVG,CONVERSION_TYPE,Month Avg,Month Average,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
19,MONTHLY,CALENDAR_TYPE,Monthly,Monthly Calendar,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
19,CUSTOM,CALENDAR_TYPE,Custom,Custom Calendar,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
19,PRIMARY,LEDGER_TYPE,Primary,Primary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
19,SECONDARY,LEDGER_TYPE,Secondary,Secondary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
19,CHART_OF_ACCOUNT,MAPPING_TYPES,Chart of Account,Chart of Account,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
20,DAILY,CONVERSION_TYPE,Daily,Daily,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
20,MONTH_END,CONVERSION_TYPE,Month End,Month End,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
20,MONTH_AVG,CONVERSION_TYPE,Month Avg,Month Average,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
20,MONTHLY,CALENDAR_TYPE,Monthly,Monthly Calendar,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
20,CUSTOM,CALENDAR_TYPE,Custom,Custom Calendar,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
20,PRIMARY,LEDGER_TYPE,Primary,Primary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
20,SECONDARY,LEDGER_TYPE,Secondary,Secondary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
20,CHART_OF_ACCOUNT,MAPPING_TYPES,Chart of Account,Chart of Account,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,DAILY,CONVERSION_TYPE,Daily,Daily,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,MONTH_END,CONVERSION_TYPE,Month End,Month End,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,MONTH_AVG,CONVERSION_TYPE,Month Avg,Month Average,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,MONTHLY,CALENDAR_TYPE,Monthly,Monthly Calendar,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,CUSTOM,CALENDAR_TYPE,Custom,Custom Calendar,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,PRIMARY,LEDGER_TYPE,Primary,Primary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,SECONDARY,LEDGER_TYPE,Secondary,Secondary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
21,CHART_OF_ACCOUNT,MAPPING_TYPES,Chart of Account,Chart of Account,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,DAILY,CONVERSION_TYPE,Daily,Daily,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,MONTH_END,CONVERSION_TYPE,Month End,Month End,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,MONTH_AVG,CONVERSION_TYPE,Month Avg,Month Average,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,MONTHLY,CALENDAR_TYPE,Monthly,Monthly Calendar,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,CUSTOM,CALENDAR_TYPE,Custom,Custom Calendar,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,PRIMARY,LEDGER_TYPE,Primary,Primary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,SECONDARY,LEDGER_TYPE,Secondary,Secondary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
22,CHART_OF_ACCOUNT,MAPPING_TYPES,Chart of Account,Chart of Account,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,DAILY,CONVERSION_TYPE,Daily,Daily,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,MONTH_END,CONVERSION_TYPE,Month End,Month End,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,MONTH_AVG,CONVERSION_TYPE,Month Avg,Month Average,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,MONTHLY,CALENDAR_TYPE,Monthly,Monthly Calendar,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,CUSTOM,CALENDAR_TYPE,Custom,Custom Calendar,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,PRIMARY,LEDGER_TYPE,Primary,Primary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
23,SECONDARY,LEDGER_TYPE,Secondary,Secondary Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
