tenant_id,look_up_code,look_up_type,meaning,description,enable_flag,active_start_date,active_end_date,secure_attribute_1,secure_attribute_2,secure_attribute_3,created_by,creation_date,last_updated_by,last_updated_date
14,DECIMAL,DATA_TYPE,Decimal,Decimal,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,YES,DEBIT_AND_CREDIT_SHOULD_BALANCE,Yes,Yes,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,NO,DEBIT_AND_CREDIT_SHOULD_BALANCE,No,No,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,JOURNAL_BATCH_NAME,JE_DERIVATIONS,Journal Batch Name,Journal Batch Name,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,LEDGER,JE_DERIVATIONS,Ledger,Ledger,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,SOURCE,JE_DERIVATIONS,Source,Source,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,CATEGORY,JE_DERIVATIONS,Category,Category,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,CURRENCY,JE_DERIVATIONS,Currency,Currency,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,GL_DATE,JE_DERIVATIONS,GL Date,GL Date,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,PERIOD,JE_DERIVATIONS,Period,Period,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,RATE,JE_DERIVATIONS,Rate,Rate,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,CONVERSION_TYPE,JE_DERIVATIONS,Conversion Type,Conversion Type,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,JOURNAL_GENERATION_LEVEL,JE_DERIVATIONS,Journal Generation Level,Journal Generation Level,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
14,DEBIT_AND_CREDIT_SHOULD_BALANCE,JE_DERIVATIONS,Debit and Credit Should Balance,Debit and Credit Should Balance,true,2017-01-01,2020-01-01,null,null,null,null,null,null,null
